rank	ai_name	cost	valid	r	path
1	hasi20	84121361	1	60	/home/ubuntu/icfpc2018/out/hasi20/FD070.nbt.gz
2	hasi17	97506233	1	60	/home/ubuntu/icfpc2018/out/hasi17/FD070.nbt.gz
3	hasi16	201835115	1	60	/home/ubuntu/icfpc2018/out/hasi16/FD070.nbt.gz
4	shioshiota18	673075865	1	60	/home/ubuntu/icfpc2018/out/shioshiota18/FD070.nbt.gz
5	hasi19	673075865	1	60	/home/ubuntu/icfpc2018/out/hasi19/FD070.nbt.gz
6	shioshiota14	781147445	1	60	/home/ubuntu/icfpc2018/out/shioshiota14/FD070.nbt.gz
7	hasi12	781147445	1	60	/home/ubuntu/icfpc2018/out/hasi12/FD070.nbt.gz
8	shioshiota13	781147445	1	60	/home/ubuntu/icfpc2018/out/shioshiota13/FD070.nbt.gz
9	hasi13	781147445	1	60	/home/ubuntu/icfpc2018/out/hasi13/FD070.nbt.gz
10	shioshiota12	781147445	1	60	/home/ubuntu/icfpc2018/out/shioshiota12/FD070.nbt.gz
11	hasi15	885475475	1	60	/home/ubuntu/icfpc2018/out/hasi15/FD070.nbt.gz
12	shioshiota16	885476327	1	60	/home/ubuntu/icfpc2018/out/shioshiota16/FD070.nbt.gz
13	hasi11	347809745668	1	60	/home/ubuntu/icfpc2018/out/hasi11/FD070.nbt.gz
14	hasi10	347868065668	1	60	/home/ubuntu/icfpc2018/out/hasi10/FD070.nbt.gz
15	default	424001740852	1	60	/home/ubuntu/icfpc2018/out/default/FD070.nbt.gz
