rank	ai_name	cost	valid	r	path
1	hasi20	470810030104	1	220	/home/ubuntu/icfpc2018/out/hasi20/FD186.nbt.gz
2	hasi21	470810030104	1	220	/home/ubuntu/icfpc2018/out/hasi21/FD186.nbt.gz
3	shioshiota19	471065582554	1	220	/home/ubuntu/icfpc2018/out/shioshiota19/FD186.nbt.gz
4	shioshiota18	516062465657	1	220	/home/ubuntu/icfpc2018/out/shioshiota18/FD186.nbt.gz
5	shioshiota14	541246452297	1	220	/home/ubuntu/icfpc2018/out/shioshiota14/FD186.nbt.gz
6	hasi13	541246452297	1	220	/home/ubuntu/icfpc2018/out/hasi13/FD186.nbt.gz
7	shioshiota12	541246452297	1	220	/home/ubuntu/icfpc2018/out/shioshiota12/FD186.nbt.gz
8	shioshiota16	553417118259	1	220	/home/ubuntu/icfpc2018/out/shioshiota16/FD186.nbt.gz
9	hasi19	638344298204	1	220	/home/ubuntu/icfpc2018/out/hasi19/FD186.nbt.gz
10	hasi12	663911688777	1	220	/home/ubuntu/icfpc2018/out/hasi12/FD186.nbt.gz
11	hasi15	676337889279	1	220	/home/ubuntu/icfpc2018/out/hasi15/FD186.nbt.gz
