rank	ai_name	cost	valid	r	path
1	hasi20	12911564747	1	120	/home/ubuntu/icfpc2018/out/hasi20/FD142.nbt.gz
2	hasi21	12911564747	1	120	/home/ubuntu/icfpc2018/out/hasi21/FD142.nbt.gz
3	shioshiota19	12953037197	1	120	/home/ubuntu/icfpc2018/out/shioshiota19/FD142.nbt.gz
4	shioshiota18	23693074616	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FD142.nbt.gz
5	hasi19	24678037319	1	120	/home/ubuntu/icfpc2018/out/hasi19/FD142.nbt.gz
6	shioshiota14	25536494034	1	120	/home/ubuntu/icfpc2018/out/shioshiota14/FD142.nbt.gz
7	hasi13	25536494034	1	120	/home/ubuntu/icfpc2018/out/hasi13/FD142.nbt.gz
8	shioshiota12	25536494034	1	120	/home/ubuntu/icfpc2018/out/shioshiota12/FD142.nbt.gz
9	shioshiota16	26785839316	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FD142.nbt.gz
10	hasi12	27610110034	1	120	/home/ubuntu/icfpc2018/out/hasi12/FD142.nbt.gz
11	shioshiota13	27610110034	1	120	/home/ubuntu/icfpc2018/out/shioshiota13/FD142.nbt.gz
12	hasi15	27822643111	1	120	/home/ubuntu/icfpc2018/out/hasi15/FD142.nbt.gz
13	hasi10	2339031912272	1	120	/home/ubuntu/icfpc2018/out/hasi10/FD142.nbt.gz
14	default	3550999732392	1	120	/home/ubuntu/icfpc2018/out/default/FD142.nbt.gz
