rank	ai_name	cost	valid	r	path
1	hasi17	3446064450	1	130	/home/ubuntu/icfpc2018/out/hasi17/FD157.nbt.gz
2	shioshiota18	20750653833	1	130	/home/ubuntu/icfpc2018/out/shioshiota18/FD157.nbt.gz
3	hasi19	22991606559	1	130	/home/ubuntu/icfpc2018/out/hasi19/FD157.nbt.gz
4	shioshiota14	28076639151	1	130	/home/ubuntu/icfpc2018/out/shioshiota14/FD157.nbt.gz
5	hasi13	28076639151	1	130	/home/ubuntu/icfpc2018/out/hasi13/FD157.nbt.gz
6	shioshiota12	28076639151	1	130	/home/ubuntu/icfpc2018/out/shioshiota12/FD157.nbt.gz
7	shioshiota16	29796891513	1	130	/home/ubuntu/icfpc2018/out/shioshiota16/FD157.nbt.gz
8	hasi15	29915522532	1	130	/home/ubuntu/icfpc2018/out/hasi15/FD157.nbt.gz
9	hasi12	33019925151	1	130	/home/ubuntu/icfpc2018/out/hasi12/FD157.nbt.gz
10	shioshiota13	33019925151	1	130	/home/ubuntu/icfpc2018/out/shioshiota13/FD157.nbt.gz
11	hasi11	16350970796072	1	130	/home/ubuntu/icfpc2018/out/hasi11/FD157.nbt.gz
12	default	63152885621012	1	130	/home/ubuntu/icfpc2018/out/default/FD157.nbt.gz
