rank	ai_name	cost	valid	r	path
1	hasi17	477194	1	20	/home/ubuntu/icfpc2018/out/hasi17/FD007.nbt.gz
2	shioshiota18	1551734	1	20	/home/ubuntu/icfpc2018/out/shioshiota18/FD007.nbt.gz
3	shioshiota14	1605434	1	20	/home/ubuntu/icfpc2018/out/shioshiota14/FD007.nbt.gz
4	hasi12	1605434	1	20	/home/ubuntu/icfpc2018/out/hasi12/FD007.nbt.gz
5	shioshiota13	1605434	1	20	/home/ubuntu/icfpc2018/out/shioshiota13/FD007.nbt.gz
6	hasi13	1605434	1	20	/home/ubuntu/icfpc2018/out/hasi13/FD007.nbt.gz
7	shioshiota12	1845594	1	20	/home/ubuntu/icfpc2018/out/shioshiota12/FD007.nbt.gz
8	hasi16	3381836	1	20	/home/ubuntu/icfpc2018/out/hasi16/FD007.nbt.gz
9	shioshiota16	4510076	1	20	/home/ubuntu/icfpc2018/out/shioshiota16/FD007.nbt.gz
10	hasi15	4510076	1	20	/home/ubuntu/icfpc2018/out/hasi15/FD007.nbt.gz
11	hasi10	942117784	1	20	/home/ubuntu/icfpc2018/out/hasi10/FD007.nbt.gz
12	default	1528722760	1	20	/home/ubuntu/icfpc2018/out/default/FD007.nbt.gz
