rank	ai_name	cost	valid	r	path
1	hasi17	495539	1	20	/home/ubuntu/icfpc2018/out/hasi17/FD012.nbt.gz
2	shioshiota14	1623779	1	20	/home/ubuntu/icfpc2018/out/shioshiota14/FD012.nbt.gz
3	hasi12	1623779	1	20	/home/ubuntu/icfpc2018/out/hasi12/FD012.nbt.gz
4	shioshiota13	1623779	1	20	/home/ubuntu/icfpc2018/out/shioshiota13/FD012.nbt.gz
5	hasi13	1623779	1	20	/home/ubuntu/icfpc2018/out/hasi13/FD012.nbt.gz
6	shioshiota12	1863939	1	20	/home/ubuntu/icfpc2018/out/shioshiota12/FD012.nbt.gz
7	hasi16	3400181	1	20	/home/ubuntu/icfpc2018/out/hasi16/FD012.nbt.gz
8	shioshiota16	4528421	1	20	/home/ubuntu/icfpc2018/out/shioshiota16/FD012.nbt.gz
9	hasi15	4528421	1	20	/home/ubuntu/icfpc2018/out/hasi15/FD012.nbt.gz
10	hasi11	301918308	1	20	/home/ubuntu/icfpc2018/out/hasi11/FD012.nbt.gz
11	hasi10	303430308	1	20	/home/ubuntu/icfpc2018/out/hasi10/FD012.nbt.gz
12	default	519447372	1	20	/home/ubuntu/icfpc2018/out/default/FD012.nbt.gz
