rank	ai_name	cost	valid	r	path
1	hasi20	572566236	1	90	/home/ubuntu/icfpc2018/out/hasi20/FD107.nbt.gz
2	hasi21	572566236	1	90	/home/ubuntu/icfpc2018/out/hasi21/FD107.nbt.gz
3	shioshiota19	590062686	1	90	/home/ubuntu/icfpc2018/out/shioshiota19/FD107.nbt.gz
4	hasi17	673037795	1	90	/home/ubuntu/icfpc2018/out/hasi17/FD107.nbt.gz
5	shioshiota18	4471095248	1	90	/home/ubuntu/icfpc2018/out/shioshiota18/FD107.nbt.gz
6	shioshiota14	5007665891	1	90	/home/ubuntu/icfpc2018/out/shioshiota14/FD107.nbt.gz
7	hasi19	5061591616	1	90	/home/ubuntu/icfpc2018/out/hasi19/FD107.nbt.gz
8	shioshiota13	5270084339	1	90	/home/ubuntu/icfpc2018/out/shioshiota13/FD107.nbt.gz
9	shioshiota16	5447253973	1	90	/home/ubuntu/icfpc2018/out/shioshiota16/FD107.nbt.gz
10	hasi15	6037750357	1	90	/home/ubuntu/icfpc2018/out/hasi15/FD107.nbt.gz
11	hasi11	2182645109284	1	90	/home/ubuntu/icfpc2018/out/hasi11/FD107.nbt.gz
12	hasi10	2182960037284	1	90	/home/ubuntu/icfpc2018/out/hasi10/FD107.nbt.gz
13	default	7294815152444	1	90	/home/ubuntu/icfpc2018/out/default/FD107.nbt.gz
