rank	ai_name	cost	valid	r	path
1	hasi17	306554169	1	70	/home/ubuntu/icfpc2018/out/hasi17/FD084.nbt.gz
2	hasi16	492804131	1	70	/home/ubuntu/icfpc2018/out/hasi16/FD084.nbt.gz
3	shioshiota14	2082595147	1	70	/home/ubuntu/icfpc2018/out/shioshiota14/FD084.nbt.gz
4	hasi13	2082595147	1	70	/home/ubuntu/icfpc2018/out/hasi13/FD084.nbt.gz
5	shioshiota12	2082595147	1	70	/home/ubuntu/icfpc2018/out/shioshiota12/FD084.nbt.gz
6	hasi12	2175208027	1	70	/home/ubuntu/icfpc2018/out/hasi12/FD084.nbt.gz
7	shioshiota13	2175208027	1	70	/home/ubuntu/icfpc2018/out/shioshiota13/FD084.nbt.gz
8	shioshiota16	2268845109	1	70	/home/ubuntu/icfpc2018/out/shioshiota16/FD084.nbt.gz
9	hasi15	2791590611	1	70	/home/ubuntu/icfpc2018/out/hasi15/FD084.nbt.gz
10	hasi11	314479359136	1	70	/home/ubuntu/icfpc2018/out/hasi11/FD084.nbt.gz
11	hasi10	314609013136	1	70	/home/ubuntu/icfpc2018/out/hasi10/FD084.nbt.gz
12	default	1936059202328	1	70	/home/ubuntu/icfpc2018/out/default/FD084.nbt.gz
