rank	ai_name	cost	valid	r	path
1	hasi20	247973220	1	70	/home/ubuntu/icfpc2018/out/hasi20/FD084.nbt.gz
2	hasi23	247973220	1	70	/home/ubuntu/icfpc2018/out/hasi23/FD084.nbt.gz
3	hasi21	247973220	1	70	/home/ubuntu/icfpc2018/out/hasi21/FD084.nbt.gz
4	shioshiota19	256205670	1	70	/home/ubuntu/icfpc2018/out/shioshiota19/FD084.nbt.gz
5	hasi17	306554169	1	70	/home/ubuntu/icfpc2018/out/hasi17/FD084.nbt.gz
6	hasi16	492804131	1	70	/home/ubuntu/icfpc2018/out/hasi16/FD084.nbt.gz
7	shioshiota18	2048334027	1	70	/home/ubuntu/icfpc2018/out/shioshiota18/FD084.nbt.gz
8	shioshiota14	2082595147	1	70	/home/ubuntu/icfpc2018/out/shioshiota14/FD084.nbt.gz
9	hasi13	2082595147	1	70	/home/ubuntu/icfpc2018/out/hasi13/FD084.nbt.gz
10	shioshiota12	2082595147	1	70	/home/ubuntu/icfpc2018/out/shioshiota12/FD084.nbt.gz
11	hasi12	2175208027	1	70	/home/ubuntu/icfpc2018/out/hasi12/FD084.nbt.gz
12	shioshiota13	2175208027	1	70	/home/ubuntu/icfpc2018/out/shioshiota13/FD084.nbt.gz
13	shioshiota16	2268845109	1	70	/home/ubuntu/icfpc2018/out/shioshiota16/FD084.nbt.gz
14	hasi19	2612237127	1	70	/home/ubuntu/icfpc2018/out/hasi19/FD084.nbt.gz
15	hasi15	2791590611	1	70	/home/ubuntu/icfpc2018/out/hasi15/FD084.nbt.gz
16	hasi11	314479359136	1	70	/home/ubuntu/icfpc2018/out/hasi11/FD084.nbt.gz
17	hasi10	314609013136	1	70	/home/ubuntu/icfpc2018/out/hasi10/FD084.nbt.gz
18	default	1936059202328	1	70	/home/ubuntu/icfpc2018/out/default/FD084.nbt.gz
