rank	ai_name	cost	valid	r	path
1	hasi20	293067472	1	80	/home/ubuntu/icfpc2018/out/hasi20/FD092.nbt.gz
2	hasi23	293067472	1	80	/home/ubuntu/icfpc2018/out/hasi23/FD092.nbt.gz
3	hasi21	293067472	1	80	/home/ubuntu/icfpc2018/out/hasi21/FD092.nbt.gz
4	shioshiota19	305355922	1	80	/home/ubuntu/icfpc2018/out/shioshiota19/FD092.nbt.gz
5	hasi17	426326650	1	80	/home/ubuntu/icfpc2018/out/hasi17/FD092.nbt.gz
6	hasi16	735063692	1	80	/home/ubuntu/icfpc2018/out/hasi16/FD092.nbt.gz
7	shioshiota18	2295842512	1	80	/home/ubuntu/icfpc2018/out/shioshiota18/FD092.nbt.gz
8	hasi19	2295842512	1	80	/home/ubuntu/icfpc2018/out/hasi19/FD092.nbt.gz
9	shioshiota14	3498329546	1	80	/home/ubuntu/icfpc2018/out/shioshiota14/FD092.nbt.gz
10	hasi13	3498329546	1	80	/home/ubuntu/icfpc2018/out/hasi13/FD092.nbt.gz
11	shioshiota12	3498329546	1	80	/home/ubuntu/icfpc2018/out/shioshiota12/FD092.nbt.gz
12	hasi12	3636572426	1	80	/home/ubuntu/icfpc2018/out/hasi12/FD092.nbt.gz
13	shioshiota13	3636572426	1	80	/home/ubuntu/icfpc2018/out/shioshiota13/FD092.nbt.gz
14	hasi15	3807064172	1	80	/home/ubuntu/icfpc2018/out/hasi15/FD092.nbt.gz
15	shioshiota16	3807066588	1	80	/home/ubuntu/icfpc2018/out/shioshiota16/FD092.nbt.gz
16	hasi11	1735901473228	1	80	/home/ubuntu/icfpc2018/out/hasi11/FD092.nbt.gz
17	hasi10	1736053537228	1	80	/home/ubuntu/icfpc2018/out/hasi10/FD092.nbt.gz
18	default	2061148301896	1	80	/home/ubuntu/icfpc2018/out/default/FD092.nbt.gz
