rank	ai_name	cost	valid	r	path
1	hasi20	386629	1	20	/home/ubuntu/icfpc2018/out/hasi20/FD001.nbt.gz
2	hasi21	386629	1	20	/home/ubuntu/icfpc2018/out/hasi21/FD001.nbt.gz
3	hasi17	496739	1	20	/home/ubuntu/icfpc2018/out/hasi17/FD001.nbt.gz
4	shioshiota19	579079	1	20	/home/ubuntu/icfpc2018/out/shioshiota19/FD001.nbt.gz
5	shioshiota18	1514869	1	20	/home/ubuntu/icfpc2018/out/shioshiota18/FD001.nbt.gz
6	hasi19	1514869	1	20	/home/ubuntu/icfpc2018/out/hasi19/FD001.nbt.gz
7	shioshiota14	1624979	1	20	/home/ubuntu/icfpc2018/out/shioshiota14/FD001.nbt.gz
8	hasi12	1624979	1	20	/home/ubuntu/icfpc2018/out/hasi12/FD001.nbt.gz
9	shioshiota13	1624979	1	20	/home/ubuntu/icfpc2018/out/shioshiota13/FD001.nbt.gz
10	hasi13	1624979	1	20	/home/ubuntu/icfpc2018/out/hasi13/FD001.nbt.gz
11	shioshiota12	1865139	1	20	/home/ubuntu/icfpc2018/out/shioshiota12/FD001.nbt.gz
12	hasi16	3401381	1	20	/home/ubuntu/icfpc2018/out/hasi16/FD001.nbt.gz
13	shioshiota16	4529621	1	20	/home/ubuntu/icfpc2018/out/shioshiota16/FD001.nbt.gz
14	hasi15	4529621	1	20	/home/ubuntu/icfpc2018/out/hasi15/FD001.nbt.gz
15	hasi11	255545336	1	20	/home/ubuntu/icfpc2018/out/hasi11/FD001.nbt.gz
16	hasi10	256625336	1	20	/home/ubuntu/icfpc2018/out/hasi10/FD001.nbt.gz
17	default	335111596	1	20	/home/ubuntu/icfpc2018/out/default/FD001.nbt.gz
