rank	ai_name	cost	valid	r	path
1	hasi20	1630612	1	30	/home/ubuntu/icfpc2018/out/hasi20/FD020.nbt.gz
2	hasi23	1630612	1	30	/home/ubuntu/icfpc2018/out/hasi23/FD020.nbt.gz
3	hasi21	1630612	1	30	/home/ubuntu/icfpc2018/out/hasi21/FD020.nbt.gz
4	hasi17	1633144	1	30	/home/ubuntu/icfpc2018/out/hasi17/FD020.nbt.gz
5	shioshiota19	2279062	1	30	/home/ubuntu/icfpc2018/out/shioshiota19/FD020.nbt.gz
6	shioshiota18	5437852	1	30	/home/ubuntu/icfpc2018/out/shioshiota18/FD020.nbt.gz
7	hasi19	5437852	1	30	/home/ubuntu/icfpc2018/out/hasi19/FD020.nbt.gz
8	shioshiota14	5440384	1	30	/home/ubuntu/icfpc2018/out/shioshiota14/FD020.nbt.gz
9	hasi12	5440384	1	30	/home/ubuntu/icfpc2018/out/hasi12/FD020.nbt.gz
10	shioshiota13	5440384	1	30	/home/ubuntu/icfpc2018/out/shioshiota13/FD020.nbt.gz
11	hasi13	5440384	1	30	/home/ubuntu/icfpc2018/out/hasi13/FD020.nbt.gz
12	shioshiota12	6250544	1	30	/home/ubuntu/icfpc2018/out/shioshiota12/FD020.nbt.gz
13	hasi16	11434826	1	30	/home/ubuntu/icfpc2018/out/hasi16/FD020.nbt.gz
14	shioshiota16	15242066	1	30	/home/ubuntu/icfpc2018/out/shioshiota16/FD020.nbt.gz
15	hasi15	15242066	1	30	/home/ubuntu/icfpc2018/out/hasi15/FD020.nbt.gz
16	hasi11	8905314116	1	30	/home/ubuntu/icfpc2018/out/hasi11/FD020.nbt.gz
17	hasi10	8910417116	1	30	/home/ubuntu/icfpc2018/out/hasi10/FD020.nbt.gz
18	default	21353090716	1	30	/home/ubuntu/icfpc2018/out/default/FD020.nbt.gz
