rank	ai_name	cost	valid	r	path
1	hasi19	3861884007	1	100	/home/ubuntu/icfpc2018/out/hasi19/FD119.nbt.gz
2	shioshiota18	3867887031	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FD119.nbt.gz
3	shioshiota14	3959232601	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FD119.nbt.gz
4	hasi13	3959232601	1	100	/home/ubuntu/icfpc2018/out/hasi13/FD119.nbt.gz
5	shioshiota12	3959232601	1	100	/home/ubuntu/icfpc2018/out/shioshiota12/FD119.nbt.gz
6	hasi15	4616228743	1	100	/home/ubuntu/icfpc2018/out/hasi15/FD119.nbt.gz
7	shioshiota16	4622233763	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FD119.nbt.gz
8	hasi12	4919245401	1	100	/home/ubuntu/icfpc2018/out/hasi12/FD119.nbt.gz
9	shioshiota13	4919245401	1	100	/home/ubuntu/icfpc2018/out/shioshiota13/FD119.nbt.gz
10	hasi11	4346324631056	1	100	/home/ubuntu/icfpc2018/out/hasi11/FD119.nbt.gz
11	hasi10	4346918631056	1	100	/home/ubuntu/icfpc2018/out/hasi10/FD119.nbt.gz
12	default	7578670630376	1	100	/home/ubuntu/icfpc2018/out/default/FD119.nbt.gz
