rank	ai_name	cost	valid	r	path
1	hasi20	391331	1	20	/home/ubuntu/icfpc2018/out/hasi20/FD002.nbt.gz
2	hasi17	501494	1	20	/home/ubuntu/icfpc2018/out/hasi17/FD002.nbt.gz
3	shioshiota18	1303571	1	20	/home/ubuntu/icfpc2018/out/shioshiota18/FD002.nbt.gz
4	hasi19	1303571	1	20	/home/ubuntu/icfpc2018/out/hasi19/FD002.nbt.gz
5	shioshiota14	1629734	1	20	/home/ubuntu/icfpc2018/out/shioshiota14/FD002.nbt.gz
6	hasi12	1629734	1	20	/home/ubuntu/icfpc2018/out/hasi12/FD002.nbt.gz
7	shioshiota13	1629734	1	20	/home/ubuntu/icfpc2018/out/shioshiota13/FD002.nbt.gz
8	hasi13	1629734	1	20	/home/ubuntu/icfpc2018/out/hasi13/FD002.nbt.gz
9	shioshiota12	1869894	1	20	/home/ubuntu/icfpc2018/out/shioshiota12/FD002.nbt.gz
10	hasi16	3406136	1	20	/home/ubuntu/icfpc2018/out/hasi16/FD002.nbt.gz
11	shioshiota16	4534376	1	20	/home/ubuntu/icfpc2018/out/shioshiota16/FD002.nbt.gz
12	hasi15	4534376	1	20	/home/ubuntu/icfpc2018/out/hasi15/FD002.nbt.gz
13	hasi11	100758932	1	20	/home/ubuntu/icfpc2018/out/hasi11/FD002.nbt.gz
14	hasi10	102054932	1	20	/home/ubuntu/icfpc2018/out/hasi10/FD002.nbt.gz
15	default	165900524	1	20	/home/ubuntu/icfpc2018/out/default/FD002.nbt.gz
