rank	ai_name	cost	valid	r	path
1	shioshiota18	26414238	1	40	/home/ubuntu/icfpc2018/out/shioshiota18/FD053.nbt.gz
2	shioshiota14	88541352	1	40	/home/ubuntu/icfpc2018/out/shioshiota14/FD053.nbt.gz
3	hasi12	88541352	1	40	/home/ubuntu/icfpc2018/out/hasi12/FD053.nbt.gz
4	shioshiota13	88541352	1	40	/home/ubuntu/icfpc2018/out/shioshiota13/FD053.nbt.gz
5	hasi13	88541352	1	40	/home/ubuntu/icfpc2018/out/hasi13/FD053.nbt.gz
6	shioshiota12	88541352	1	40	/home/ubuntu/icfpc2018/out/shioshiota12/FD053.nbt.gz
7	shioshiota16	115614114	1	40	/home/ubuntu/icfpc2018/out/shioshiota16/FD053.nbt.gz
8	hasi15	220842066	1	40	/home/ubuntu/icfpc2018/out/hasi15/FD053.nbt.gz
9	hasi11	48632475624	1	40	/home/ubuntu/icfpc2018/out/hasi11/FD053.nbt.gz
10	hasi10	48649755624	1	40	/home/ubuntu/icfpc2018/out/hasi10/FD053.nbt.gz
11	default	74775470952	1	40	/home/ubuntu/icfpc2018/out/default/FD053.nbt.gz
