rank	ai_name	cost	valid	r	path
1	hasi20	765103600	1	100	/home/ubuntu/icfpc2018/out/hasi20/FD118.nbt.gz
2	hasi17	1127812772	1	100	/home/ubuntu/icfpc2018/out/hasi17/FD118.nbt.gz
3	shioshiota18	5807920320	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FD118.nbt.gz
4	hasi19	5807920320	1	100	/home/ubuntu/icfpc2018/out/hasi19/FD118.nbt.gz
5	shioshiota14	9209817992	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FD118.nbt.gz
6	hasi13	9209817992	1	100	/home/ubuntu/icfpc2018/out/hasi13/FD118.nbt.gz
7	shioshiota12	9209817992	1	100	/home/ubuntu/icfpc2018/out/shioshiota12/FD118.nbt.gz
8	shioshiota16	9872819154	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FD118.nbt.gz
9	hasi15	9896814534	1	100	/home/ubuntu/icfpc2018/out/hasi15/FD118.nbt.gz
10	hasi12	10169830792	1	100	/home/ubuntu/icfpc2018/out/hasi12/FD118.nbt.gz
11	shioshiota13	10169830792	1	100	/home/ubuntu/icfpc2018/out/shioshiota13/FD118.nbt.gz
12	hasi11	2000971103536	1	100	/home/ubuntu/icfpc2018/out/hasi11/FD118.nbt.gz
13	hasi10	2001457103536	1	100	/home/ubuntu/icfpc2018/out/hasi10/FD118.nbt.gz
14	default	2915887691540	1	100	/home/ubuntu/icfpc2018/out/default/FD118.nbt.gz
