rank	ai_name	cost	valid	r	path
1	hasi20	272703062	1	80	/home/ubuntu/icfpc2018/out/hasi20/FD088.nbt.gz
2	hasi23	272703062	1	80	/home/ubuntu/icfpc2018/out/hasi23/FD088.nbt.gz
3	hasi21	272703062	1	80	/home/ubuntu/icfpc2018/out/hasi21/FD088.nbt.gz
4	shioshiota19	284991512	1	80	/home/ubuntu/icfpc2018/out/shioshiota19/FD088.nbt.gz
5	hasi19	733138802	1	80	/home/ubuntu/icfpc2018/out/hasi19/FD088.nbt.gz
6	shioshiota18	733139786	1	80	/home/ubuntu/icfpc2018/out/shioshiota18/FD088.nbt.gz
7	shioshiota14	1164316990	1	80	/home/ubuntu/icfpc2018/out/shioshiota14/FD088.nbt.gz
8	hasi13	1164316990	1	80	/home/ubuntu/icfpc2018/out/hasi13/FD088.nbt.gz
9	shioshiota12	1164316990	1	80	/home/ubuntu/icfpc2018/out/shioshiota12/FD088.nbt.gz
10	hasi12	1302559870	1	80	/home/ubuntu/icfpc2018/out/hasi12/FD088.nbt.gz
11	shioshiota13	1302559870	1	80	/home/ubuntu/icfpc2018/out/shioshiota13/FD088.nbt.gz
12	hasi15	1473051616	1	80	/home/ubuntu/icfpc2018/out/hasi15/FD088.nbt.gz
13	shioshiota16	1473054032	1	80	/home/ubuntu/icfpc2018/out/shioshiota16/FD088.nbt.gz
14	hasi11	129434254156	1	80	/home/ubuntu/icfpc2018/out/hasi11/FD088.nbt.gz
15	hasi10	129641614156	1	80	/home/ubuntu/icfpc2018/out/hasi10/FD088.nbt.gz
16	default	178686151740	1	80	/home/ubuntu/icfpc2018/out/default/FD088.nbt.gz
