rank	ai_name	cost	valid	r	path
1	shioshiota18	733139786	1	80	/home/ubuntu/icfpc2018/out/shioshiota18/FD088.nbt.gz
2	shioshiota14	1164316990	1	80	/home/ubuntu/icfpc2018/out/shioshiota14/FD088.nbt.gz
3	hasi13	1164316990	1	80	/home/ubuntu/icfpc2018/out/hasi13/FD088.nbt.gz
4	shioshiota12	1164316990	1	80	/home/ubuntu/icfpc2018/out/shioshiota12/FD088.nbt.gz
5	hasi12	1302559870	1	80	/home/ubuntu/icfpc2018/out/hasi12/FD088.nbt.gz
6	shioshiota13	1302559870	1	80	/home/ubuntu/icfpc2018/out/shioshiota13/FD088.nbt.gz
7	hasi15	1473051616	1	80	/home/ubuntu/icfpc2018/out/hasi15/FD088.nbt.gz
8	shioshiota16	1473054032	1	80	/home/ubuntu/icfpc2018/out/shioshiota16/FD088.nbt.gz
9	hasi11	129434254156	1	80	/home/ubuntu/icfpc2018/out/hasi11/FD088.nbt.gz
10	hasi10	129641614156	1	80	/home/ubuntu/icfpc2018/out/hasi10/FD088.nbt.gz
11	default	178686151740	1	80	/home/ubuntu/icfpc2018/out/default/FD088.nbt.gz
