rank	ai_name	cost	valid	r	path
1	hasi20	4570124123	1	120	/home/ubuntu/icfpc2018/out/hasi20/FD150.nbt.gz
2	hasi21	4570124123	1	120	/home/ubuntu/icfpc2018/out/hasi21/FD150.nbt.gz
3	shioshiota19	4611596573	1	120	/home/ubuntu/icfpc2018/out/shioshiota19/FD150.nbt.gz
4	hasi19	17642558636	1	120	/home/ubuntu/icfpc2018/out/hasi19/FD150.nbt.gz
5	shioshiota18	18938569094	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FD150.nbt.gz
6	shioshiota14	21284640932	1	120	/home/ubuntu/icfpc2018/out/shioshiota14/FD150.nbt.gz
7	hasi13	21284640932	1	120	/home/ubuntu/icfpc2018/out/hasi13/FD150.nbt.gz
8	shioshiota12	21284640932	1	120	/home/ubuntu/icfpc2018/out/shioshiota12/FD150.nbt.gz
9	hasi15	22482141591	1	120	/home/ubuntu/icfpc2018/out/hasi15/FD150.nbt.gz
10	shioshiota16	22533986214	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FD150.nbt.gz
11	hasi12	23358256932	1	120	/home/ubuntu/icfpc2018/out/hasi12/FD150.nbt.gz
12	shioshiota13	23358256932	1	120	/home/ubuntu/icfpc2018/out/shioshiota13/FD150.nbt.gz
13	hasi11	9684363465944	1	120	/home/ubuntu/icfpc2018/out/hasi11/FD150.nbt.gz
14	hasi10	9685436553944	1	120	/home/ubuntu/icfpc2018/out/hasi10/FD150.nbt.gz
15	default	27579937692376	1	120	/home/ubuntu/icfpc2018/out/default/FD150.nbt.gz
