rank	ai_name	cost	valid	r	path
1	hasi20	1976094053	1	120	/home/ubuntu/icfpc2018/out/hasi20/FD154.nbt.gz
2	shioshiota18	8678165799	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FD154.nbt.gz
3	hasi19	11519017862	1	120	/home/ubuntu/icfpc2018/out/hasi19/FD154.nbt.gz
4	shioshiota14	13871150865	1	120	/home/ubuntu/icfpc2018/out/shioshiota14/FD154.nbt.gz
5	hasi13	13871150865	1	120	/home/ubuntu/icfpc2018/out/hasi13/FD154.nbt.gz
6	shioshiota12	13871150865	1	120	/home/ubuntu/icfpc2018/out/shioshiota12/FD154.nbt.gz
7	shioshiota16	15120496147	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FD154.nbt.gz
8	hasi15	15587055527	1	120	/home/ubuntu/icfpc2018/out/hasi15/FD154.nbt.gz
9	hasi12	15944766865	1	120	/home/ubuntu/icfpc2018/out/hasi12/FD154.nbt.gz
10	shioshiota13	15944766865	1	120	/home/ubuntu/icfpc2018/out/shioshiota13/FD154.nbt.gz
11	hasi11	11715698791548	1	120	/home/ubuntu/icfpc2018/out/hasi11/FD154.nbt.gz
12	hasi10	11716631911548	1	120	/home/ubuntu/icfpc2018/out/hasi10/FD154.nbt.gz
13	default	29163442712544	1	120	/home/ubuntu/icfpc2018/out/default/FD154.nbt.gz
