rank	ai_name	cost	valid	r	path
1	hasi20	14401399913	1	180	/home/ubuntu/icfpc2018/out/hasi20/FD177.nbt.gz
2	hasi21	14401399913	1	180	/home/ubuntu/icfpc2018/out/hasi21/FD177.nbt.gz
3	shioshiota19	14541368363	1	180	/home/ubuntu/icfpc2018/out/shioshiota19/FD177.nbt.gz
4	hasi17	17773662845	1	180	/home/ubuntu/icfpc2018/out/hasi17/FD177.nbt.gz
5	shioshiota18	97015582235	1	180	/home/ubuntu/icfpc2018/out/shioshiota18/FD177.nbt.gz
6	shioshiota14	142240178033	1	180	/home/ubuntu/icfpc2018/out/shioshiota14/FD177.nbt.gz
7	hasi13	142240178033	1	180	/home/ubuntu/icfpc2018/out/hasi13/FD177.nbt.gz
8	shioshiota16	147856395715	1	180	/home/ubuntu/icfpc2018/out/shioshiota16/FD177.nbt.gz
9	hasi19	148104017866	1	180	/home/ubuntu/icfpc2018/out/hasi19/FD177.nbt.gz
10	hasi15	160103625367	1	180	/home/ubuntu/icfpc2018/out/hasi15/FD177.nbt.gz
11	hasi10	90317194784764	1	180	/home/ubuntu/icfpc2018/out/hasi10/FD177.nbt.gz
12	default	146023240520008	1	180	/home/ubuntu/icfpc2018/out/default/FD177.nbt.gz
