rank	ai_name	cost	valid	r	path
1	hasi20	57903855828	1	180	/home/ubuntu/icfpc2018/out/hasi20/FD176.nbt.gz
2	hasi23	57903855828	1	180	/home/ubuntu/icfpc2018/out/hasi23/FD176.nbt.gz
3	hasi21	57903855828	1	180	/home/ubuntu/icfpc2018/out/hasi21/FD176.nbt.gz
4	shioshiota19	58043824278	1	180	/home/ubuntu/icfpc2018/out/shioshiota19/FD176.nbt.gz
5	hasi19	119730207798	1	180	/home/ubuntu/icfpc2018/out/hasi19/FD176.nbt.gz
6	shioshiota18	120080134065	1	180	/home/ubuntu/icfpc2018/out/shioshiota18/FD176.nbt.gz
7	shioshiota14	142764823473	1	180	/home/ubuntu/icfpc2018/out/shioshiota14/FD176.nbt.gz
8	hasi13	142764823473	1	180	/home/ubuntu/icfpc2018/out/hasi13/FD176.nbt.gz
9	shioshiota12	142764823473	1	180	/home/ubuntu/icfpc2018/out/shioshiota12/FD176.nbt.gz
10	hasi15	148206070764	1	180	/home/ubuntu/icfpc2018/out/hasi15/FD176.nbt.gz
11	shioshiota16	148381041155	1	180	/home/ubuntu/icfpc2018/out/shioshiota16/FD176.nbt.gz
12	hasi12	172158197553	1	180	/home/ubuntu/icfpc2018/out/hasi12/FD176.nbt.gz
13	shioshiota13	172158197553	1	180	/home/ubuntu/icfpc2018/out/shioshiota13/FD176.nbt.gz
14	hasi10	103260738263732	1	180	/home/ubuntu/icfpc2018/out/hasi10/FD176.nbt.gz
15	default	313068070904144	1	180	/home/ubuntu/icfpc2018/out/default/FD176.nbt.gz
