rank	ai_name	cost	valid	r	path
1	hasi20	386094	1	20	/home/ubuntu/icfpc2018/out/hasi20/FD006.nbt.gz
2	hasi17	493244	1	20	/home/ubuntu/icfpc2018/out/hasi17/FD006.nbt.gz
3	shioshiota18	1514334	1	20	/home/ubuntu/icfpc2018/out/shioshiota18/FD006.nbt.gz
4	hasi19	1514334	1	20	/home/ubuntu/icfpc2018/out/hasi19/FD006.nbt.gz
5	shioshiota14	1621484	1	20	/home/ubuntu/icfpc2018/out/shioshiota14/FD006.nbt.gz
6	hasi12	1621484	1	20	/home/ubuntu/icfpc2018/out/hasi12/FD006.nbt.gz
7	shioshiota13	1621484	1	20	/home/ubuntu/icfpc2018/out/shioshiota13/FD006.nbt.gz
8	hasi13	1621484	1	20	/home/ubuntu/icfpc2018/out/hasi13/FD006.nbt.gz
9	shioshiota12	1861644	1	20	/home/ubuntu/icfpc2018/out/shioshiota12/FD006.nbt.gz
10	hasi16	3397886	1	20	/home/ubuntu/icfpc2018/out/hasi16/FD006.nbt.gz
11	shioshiota16	4526126	1	20	/home/ubuntu/icfpc2018/out/shioshiota16/FD006.nbt.gz
12	hasi15	4526126	1	20	/home/ubuntu/icfpc2018/out/hasi15/FD006.nbt.gz
13	hasi11	441589444	1	20	/home/ubuntu/icfpc2018/out/hasi11/FD006.nbt.gz
14	hasi10	442885444	1	20	/home/ubuntu/icfpc2018/out/hasi10/FD006.nbt.gz
15	default	758267120	1	20	/home/ubuntu/icfpc2018/out/default/FD006.nbt.gz
