rank	ai_name	cost	valid	r	path
1	hasi20	386094	1	20	/home/ubuntu/icfpc2018/out/hasi20/FD006.nbt.gz
2	hasi23	386094	1	20	/home/ubuntu/icfpc2018/out/hasi23/FD006.nbt.gz
3	hasi21	386094	1	20	/home/ubuntu/icfpc2018/out/hasi21/FD006.nbt.gz
4	hasi17	493244	1	20	/home/ubuntu/icfpc2018/out/hasi17/FD006.nbt.gz
5	shioshiota19	578544	1	20	/home/ubuntu/icfpc2018/out/shioshiota19/FD006.nbt.gz
6	shioshiota18	1514334	1	20	/home/ubuntu/icfpc2018/out/shioshiota18/FD006.nbt.gz
7	hasi19	1514334	1	20	/home/ubuntu/icfpc2018/out/hasi19/FD006.nbt.gz
8	shioshiota14	1621484	1	20	/home/ubuntu/icfpc2018/out/shioshiota14/FD006.nbt.gz
9	hasi12	1621484	1	20	/home/ubuntu/icfpc2018/out/hasi12/FD006.nbt.gz
10	shioshiota13	1621484	1	20	/home/ubuntu/icfpc2018/out/shioshiota13/FD006.nbt.gz
11	hasi13	1621484	1	20	/home/ubuntu/icfpc2018/out/hasi13/FD006.nbt.gz
12	shioshiota12	1861644	1	20	/home/ubuntu/icfpc2018/out/shioshiota12/FD006.nbt.gz
13	hasi16	3397886	1	20	/home/ubuntu/icfpc2018/out/hasi16/FD006.nbt.gz
14	shioshiota16	4526126	1	20	/home/ubuntu/icfpc2018/out/shioshiota16/FD006.nbt.gz
15	hasi15	4526126	1	20	/home/ubuntu/icfpc2018/out/hasi15/FD006.nbt.gz
16	hasi11	441589444	1	20	/home/ubuntu/icfpc2018/out/hasi11/FD006.nbt.gz
17	hasi10	442885444	1	20	/home/ubuntu/icfpc2018/out/hasi10/FD006.nbt.gz
18	default	758267120	1	20	/home/ubuntu/icfpc2018/out/default/FD006.nbt.gz
