rank	ai_name	cost	valid	r	path
1	shioshiota18	864032454	1	60	/home/ubuntu/icfpc2018/out/shioshiota18/FD062.nbt.gz
2	shioshiota14	872061026	1	60	/home/ubuntu/icfpc2018/out/shioshiota14/FD062.nbt.gz
3	hasi12	872061026	1	60	/home/ubuntu/icfpc2018/out/hasi12/FD062.nbt.gz
4	shioshiota13	872061026	1	60	/home/ubuntu/icfpc2018/out/shioshiota13/FD062.nbt.gz
5	hasi13	872061026	1	60	/home/ubuntu/icfpc2018/out/hasi13/FD062.nbt.gz
6	shioshiota12	872061026	1	60	/home/ubuntu/icfpc2018/out/shioshiota12/FD062.nbt.gz
7	hasi19	883472313	1	60	/home/ubuntu/icfpc2018/out/hasi19/FD062.nbt.gz
8	shioshiota16	976389908	1	60	/home/ubuntu/icfpc2018/out/shioshiota16/FD062.nbt.gz
9	hasi15	982869296	1	60	/home/ubuntu/icfpc2018/out/hasi15/FD062.nbt.gz
10	hasi10	173924942572	1	60	/home/ubuntu/icfpc2018/out/hasi10/FD062.nbt.gz
11	default	470593276552	1	60	/home/ubuntu/icfpc2018/out/default/FD062.nbt.gz
