rank	ai_name	cost	valid	r	path
1	hasi20	437308	1	20	/home/ubuntu/icfpc2018/out/hasi20/FD016.nbt.gz
2	hasi21	437308	1	20	/home/ubuntu/icfpc2018/out/hasi21/FD016.nbt.gz
3	hasi17	493934	1	20	/home/ubuntu/icfpc2018/out/hasi17/FD016.nbt.gz
4	shioshiota19	629758	1	20	/home/ubuntu/icfpc2018/out/shioshiota19/FD016.nbt.gz
5	shioshiota18	1565548	1	20	/home/ubuntu/icfpc2018/out/shioshiota18/FD016.nbt.gz
6	hasi19	1565548	1	20	/home/ubuntu/icfpc2018/out/hasi19/FD016.nbt.gz
7	shioshiota14	1622174	1	20	/home/ubuntu/icfpc2018/out/shioshiota14/FD016.nbt.gz
8	hasi12	1622174	1	20	/home/ubuntu/icfpc2018/out/hasi12/FD016.nbt.gz
9	shioshiota13	1622174	1	20	/home/ubuntu/icfpc2018/out/shioshiota13/FD016.nbt.gz
10	hasi13	1622174	1	20	/home/ubuntu/icfpc2018/out/hasi13/FD016.nbt.gz
11	shioshiota12	1862334	1	20	/home/ubuntu/icfpc2018/out/shioshiota12/FD016.nbt.gz
12	hasi16	3398576	1	20	/home/ubuntu/icfpc2018/out/hasi16/FD016.nbt.gz
13	shioshiota16	4526816	1	20	/home/ubuntu/icfpc2018/out/shioshiota16/FD016.nbt.gz
14	hasi15	4526816	1	20	/home/ubuntu/icfpc2018/out/hasi15/FD016.nbt.gz
15	hasi11	353521908	1	20	/home/ubuntu/icfpc2018/out/hasi11/FD016.nbt.gz
16	hasi10	355033908	1	20	/home/ubuntu/icfpc2018/out/hasi10/FD016.nbt.gz
17	default	568650384	1	20	/home/ubuntu/icfpc2018/out/default/FD016.nbt.gz
