rank	ai_name	cost	valid	r	path
1	hasi20	22019699925	1	140	/home/ubuntu/icfpc2018/out/hasi20/FD162.nbt.gz
2	hasi21	22019699925	1	140	/home/ubuntu/icfpc2018/out/hasi21/FD162.nbt.gz
3	shioshiota19	22085556375	1	140	/home/ubuntu/icfpc2018/out/shioshiota19/FD162.nbt.gz
4	hasi19	37352849758	1	140	/home/ubuntu/icfpc2018/out/hasi19/FD162.nbt.gz
5	hasi15	45546310659	1	140	/home/ubuntu/icfpc2018/out/hasi15/FD162.nbt.gz
6	shioshiota18	46408099868	1	140	/home/ubuntu/icfpc2018/out/shioshiota18/FD162.nbt.gz
7	shioshiota14	50395006195	1	140	/home/ubuntu/icfpc2018/out/shioshiota14/FD162.nbt.gz
8	hasi13	50395006195	1	140	/home/ubuntu/icfpc2018/out/hasi13/FD162.nbt.gz
9	shioshiota12	50395006195	1	140	/home/ubuntu/icfpc2018/out/shioshiota12/FD162.nbt.gz
10	shioshiota16	52708199637	1	140	/home/ubuntu/icfpc2018/out/shioshiota16/FD162.nbt.gz
11	hasi12	56569042195	1	140	/home/ubuntu/icfpc2018/out/hasi12/FD162.nbt.gz
12	shioshiota13	56569042195	1	140	/home/ubuntu/icfpc2018/out/shioshiota13/FD162.nbt.gz
13	hasi11	24118546683572	1	140	/home/ubuntu/icfpc2018/out/hasi11/FD162.nbt.gz
14	hasi10	24120769323572	1	140	/home/ubuntu/icfpc2018/out/hasi10/FD162.nbt.gz
15	default	113682400854004	1	140	/home/ubuntu/icfpc2018/out/default/FD162.nbt.gz
