rank	ai_name	cost	valid	r	path
1	hasi15	45546310659	1	140	/home/ubuntu/icfpc2018/out/hasi15/FD162.nbt.gz
2	shioshiota18	46408099868	1	140	/home/ubuntu/icfpc2018/out/shioshiota18/FD162.nbt.gz
3	shioshiota14	50395006195	1	140	/home/ubuntu/icfpc2018/out/shioshiota14/FD162.nbt.gz
4	hasi13	50395006195	1	140	/home/ubuntu/icfpc2018/out/hasi13/FD162.nbt.gz
5	shioshiota12	50395006195	1	140	/home/ubuntu/icfpc2018/out/shioshiota12/FD162.nbt.gz
6	shioshiota16	52708199637	1	140	/home/ubuntu/icfpc2018/out/shioshiota16/FD162.nbt.gz
7	hasi12	56569042195	1	140	/home/ubuntu/icfpc2018/out/hasi12/FD162.nbt.gz
8	shioshiota13	56569042195	1	140	/home/ubuntu/icfpc2018/out/shioshiota13/FD162.nbt.gz
9	hasi11	24118546683572	1	140	/home/ubuntu/icfpc2018/out/hasi11/FD162.nbt.gz
10	default	113682400854004	1	140	/home/ubuntu/icfpc2018/out/default/FD162.nbt.gz
