rank	ai_name	cost	valid	r	path
1	shioshiota18	49121072108	1	150	/home/ubuntu/icfpc2018/out/shioshiota18/FD165.nbt.gz
2	shioshiota14	53518265108	1	150	/home/ubuntu/icfpc2018/out/shioshiota14/FD165.nbt.gz
3	hasi13	53518265108	1	150	/home/ubuntu/icfpc2018/out/hasi13/FD165.nbt.gz
4	shioshiota12	53518265108	1	150	/home/ubuntu/icfpc2018/out/shioshiota12/FD165.nbt.gz
5	shioshiota16	56363391590	1	150	/home/ubuntu/icfpc2018/out/shioshiota16/FD165.nbt.gz
6	hasi19	60137116868	1	150	/home/ubuntu/icfpc2018/out/hasi19/FD165.nbt.gz
7	hasi15	61425908894	1	150	/home/ubuntu/icfpc2018/out/hasi15/FD165.nbt.gz
8	hasi12	62630808308	1	150	/home/ubuntu/icfpc2018/out/hasi12/FD165.nbt.gz
9	shioshiota13	62630808308	1	150	/home/ubuntu/icfpc2018/out/shioshiota13/FD165.nbt.gz
10	hasi11	56717286052564	1	150	/home/ubuntu/icfpc2018/out/hasi11/FD165.nbt.gz
11	default	216141172922448	1	150	/home/ubuntu/icfpc2018/out/default/FD165.nbt.gz
