rank	ai_name	cost	valid	r	path
1	hasi20	4014040469	1	120	/home/ubuntu/icfpc2018/out/hasi20/FD155.nbt.gz
2	hasi21	4014040469	1	120	/home/ubuntu/icfpc2018/out/hasi21/FD155.nbt.gz
3	shioshiota19	4055512919	1	120	/home/ubuntu/icfpc2018/out/shioshiota19/FD155.nbt.gz
4	hasi19	5775923019	1	120	/home/ubuntu/icfpc2018/out/hasi19/FD155.nbt.gz
5	shioshiota18	13769702267	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FD155.nbt.gz
6	shioshiota14	18434399845	1	120	/home/ubuntu/icfpc2018/out/shioshiota14/FD155.nbt.gz
7	hasi13	18434399845	1	120	/home/ubuntu/icfpc2018/out/hasi13/FD155.nbt.gz
8	shioshiota12	18434399845	1	120	/home/ubuntu/icfpc2018/out/shioshiota12/FD155.nbt.gz
9	shioshiota16	19683745127	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FD155.nbt.gz
10	hasi15	20202144922	1	120	/home/ubuntu/icfpc2018/out/hasi15/FD155.nbt.gz
11	hasi12	20508015845	1	120	/home/ubuntu/icfpc2018/out/hasi12/FD155.nbt.gz
12	shioshiota13	20508015845	1	120	/home/ubuntu/icfpc2018/out/shioshiota13/FD155.nbt.gz
13	hasi11	2048463432744	1	120	/home/ubuntu/icfpc2018/out/hasi11/FD155.nbt.gz
14	hasi10	2049349896744	1	120	/home/ubuntu/icfpc2018/out/hasi10/FD155.nbt.gz
15	default	7152792659052	1	120	/home/ubuntu/icfpc2018/out/default/FD155.nbt.gz
