rank	ai_name	cost	valid	r	path
1	hasi20	83254068	1	80	/home/ubuntu/icfpc2018/out/hasi20/FD101.nbt.gz
2	hasi23	83254068	1	80	/home/ubuntu/icfpc2018/out/hasi23/FD101.nbt.gz
3	hasi21	83254068	1	80	/home/ubuntu/icfpc2018/out/hasi21/FD101.nbt.gz
4	shioshiota19	95542518	1	80	/home/ubuntu/icfpc2018/out/shioshiota19/FD101.nbt.gz
5	hasi17	201178183	1	80	/home/ubuntu/icfpc2018/out/hasi17/FD101.nbt.gz
6	shioshiota18	330404628	1	80	/home/ubuntu/icfpc2018/out/shioshiota18/FD101.nbt.gz
7	hasi19	330404628	1	80	/home/ubuntu/icfpc2018/out/hasi19/FD101.nbt.gz
8	shioshiota14	1256413399	1	80	/home/ubuntu/icfpc2018/out/shioshiota14/FD101.nbt.gz
9	hasi13	1256413399	1	80	/home/ubuntu/icfpc2018/out/hasi13/FD101.nbt.gz
10	shioshiota12	1256413399	1	80	/home/ubuntu/icfpc2018/out/shioshiota12/FD101.nbt.gz
11	hasi12	1394656279	1	80	/home/ubuntu/icfpc2018/out/hasi12/FD101.nbt.gz
12	shioshiota13	1394656279	1	80	/home/ubuntu/icfpc2018/out/shioshiota13/FD101.nbt.gz
13	hasi15	1549787705	1	80	/home/ubuntu/icfpc2018/out/hasi15/FD101.nbt.gz
14	shioshiota16	1565150441	1	80	/home/ubuntu/icfpc2018/out/shioshiota16/FD101.nbt.gz
15	hasi11	283665743244	1	80	/home/ubuntu/icfpc2018/out/hasi11/FD101.nbt.gz
16	hasi10	283886927244	1	80	/home/ubuntu/icfpc2018/out/hasi10/FD101.nbt.gz
17	default	904969370836	1	80	/home/ubuntu/icfpc2018/out/default/FD101.nbt.gz
