rank	ai_name	cost	valid	r	path
1	hasi17	201178183	1	80	/home/ubuntu/icfpc2018/out/hasi17/FD101.nbt.gz
2	shioshiota14	1256413399	1	80	/home/ubuntu/icfpc2018/out/shioshiota14/FD101.nbt.gz
3	hasi13	1256413399	1	80	/home/ubuntu/icfpc2018/out/hasi13/FD101.nbt.gz
4	shioshiota12	1256413399	1	80	/home/ubuntu/icfpc2018/out/shioshiota12/FD101.nbt.gz
5	hasi12	1394656279	1	80	/home/ubuntu/icfpc2018/out/hasi12/FD101.nbt.gz
6	shioshiota13	1394656279	1	80	/home/ubuntu/icfpc2018/out/shioshiota13/FD101.nbt.gz
7	hasi15	1549787705	1	80	/home/ubuntu/icfpc2018/out/hasi15/FD101.nbt.gz
8	shioshiota16	1565150441	1	80	/home/ubuntu/icfpc2018/out/shioshiota16/FD101.nbt.gz
9	hasi11	283665743244	1	80	/home/ubuntu/icfpc2018/out/hasi11/FD101.nbt.gz
10	hasi10	283886927244	1	80	/home/ubuntu/icfpc2018/out/hasi10/FD101.nbt.gz
11	default	904969370836	1	80	/home/ubuntu/icfpc2018/out/default/FD101.nbt.gz
