rank	ai_name	cost	valid	r	path
1	hasi20	178831906	1	50	/home/ubuntu/icfpc2018/out/hasi20/FD058.nbt.gz
2	hasi19	248742106	1	50	/home/ubuntu/icfpc2018/out/hasi19/FD058.nbt.gz
3	shioshiota18	274994782	1	50	/home/ubuntu/icfpc2018/out/shioshiota18/FD058.nbt.gz
4	shioshiota14	275781328	1	50	/home/ubuntu/icfpc2018/out/shioshiota14/FD058.nbt.gz
5	hasi12	275781328	1	50	/home/ubuntu/icfpc2018/out/hasi12/FD058.nbt.gz
6	shioshiota13	275781328	1	50	/home/ubuntu/icfpc2018/out/shioshiota13/FD058.nbt.gz
7	hasi13	275781328	1	50	/home/ubuntu/icfpc2018/out/hasi13/FD058.nbt.gz
8	shioshiota12	275781328	1	50	/home/ubuntu/icfpc2018/out/shioshiota12/FD058.nbt.gz
9	hasi15	309904506	1	50	/home/ubuntu/icfpc2018/out/hasi15/FD058.nbt.gz
10	shioshiota16	336157170	1	50	/home/ubuntu/icfpc2018/out/shioshiota16/FD058.nbt.gz
11	hasi11	130868841080	1	50	/home/ubuntu/icfpc2018/out/hasi11/FD058.nbt.gz
12	hasi10	130902591080	1	50	/home/ubuntu/icfpc2018/out/hasi10/FD058.nbt.gz
13	default	417059217112	1	50	/home/ubuntu/icfpc2018/out/default/FD058.nbt.gz
